Area Type,Area Name,Year,Month,Date,Series Code,Industry Title,Seasonally Adjusted (Y/N),Current Employment,Benchmark
County,Ventura County,1990,July,07/1/1990,31334000,          Computer and Electronic Product Manufacturing,N,8900,2024
County,Ventura County,1990,July,07/1/1990,31000000,Durable Goods,N,25400,2024
County,Ventura County,1990,July,07/1/1990,30000000,Manufacturing,N,33000,2024
County,Ventura County,1990,July,07/1/1990,10000000,      Mining and Logging,N,2000,2024
County,Ventura County,1990,July,07/1/1990,0,Total Nonfarm,Y,232200,2024
County,Ventura County,1990,July,07/1/1990,1000000,"Total, All Industries",N,249900,2024
County,Ventura County,1990,July,07/1/1990,65000000,      Private Education and Health Services,N,18500,2024
County,Ventura County,1990,July,07/1/1990,60561300,Employment Services,N,5100,2024
County,Ventura County,1990,July,07/1/1990,60550000,Management of Companies and Enterprises,N,2900,2024
County,Ventura County,1990,July,07/1/1990,11000000,Total Farm,N,16900,2024
County,Ventura County,1990,July,07/1/1990,5000000,Total Private,N,188300,2024
County,Ventura County,1990,July,07/1/1990,0,Total Nonfarm,N,233000,2024
County,Ventura County,1990,July,07/1/1990,60560000,Administrative and Support and Waste and Remediation Services,N,13400,2024
County,Ventura County,1990,July,07/1/1990,90919110,Department of Defense,N,9600,2024
County,Ventura County,1990,July,07/1/1990,70000000,      Leisure and Hospitality,N,20500,2024
County,Ventura County,1990,July,07/1/1990,6000000,Goods Producing,N,51100,2024
County,Ventura County,1990,July,07/1/1990,90912991,          Federal Government excluding Department of Defense,N,3300,2024
County,Ventura County,1990,July,07/1/1990,90000000,Government,N,44700,2024
County,Ventura County,1990,July,07/1/1990,70720000,        Accommodation and Food Services,N,17500,2024
County,Ventura County,1990,July,07/1/1990,90910000,Federal Government,N,12900,2024
County,Ventura County,1990,July,07/1/1990,80000000,Other Services,N,7700,2024
County,Ventura County,1990,July,07/1/1990,60561000,          Administrative and Support Services,N,12900,2024
County,Ventura County,1990,July,07/1/1990,90939022,City Government,N,3900,2024
County,Ventura County,1990,July,07/1/1990,90930000,Local Government,N,28100,2024
County,Ventura County,1990,July,07/1/1990,90931611,Local Government Educational Services,N,15400,2024
County,Ventura County,1990,July,07/1/1990,90922000,State Government Excluding Education,N,3100,2024
County,Ventura County,1990,July,07/1/1990,90921611,State Government Educational Services,N,600,2024
County,Ventura County,1990,July,07/1/1990,90940000,Total State and Local Government,N,31800,2024
County,Ventura County,1990,July,07/1/1990,90932994,Special Districts plus Tribes,N,1700,2024
County,Ventura County,1990,July,07/1/1990,90939012,County Government,N,7100,2024
County,Ventura County,1990,July,07/1/1990,90920000,State Government,N,3700,2024
County,Ventura County,1990,July,07/1/1990,42000000,Retail Trade,N,28400,2024
County,Ventura County,1990,July,07/1/1990,55520000,        Finance and Insurance,N,8500,2024
County,Ventura County,1990,July,07/1/1990,50000000,      Information,N,8800,2024
County,Ventura County,1990,July,07/1/1990,60540000,"        Professional, Scientific, and Technical Services",N,11300,2024
County,Ventura County,1990,July,07/1/1990,55530000,Real Estate and Rental and Leasing,N,3900,2024
County,Ventura County,1990,July,07/1/1990,55522000,          Credit Intermediation and Related Activities including Monetary Authorities - Central Bank,N,4300,2024
County,Ventura County,1990,July,07/1/1990,60000000,      Professional and Business Services,N,27600,2024
County,Ventura County,1990,July,07/1/1990,55524000,          Insurance Carriers and Related Activities,N,3700,2024
County,Ventura County,1990,July,07/1/1990,43000000,"        Transportation, Warehousing, and Utilities",N,5200,2024
County,Ventura County,1990,July,07/1/1990,42445000,          Food and Beverage Retailers,N,5400,2024
County,Ventura County,1990,July,07/1/1990,42455000,General Merchandise Retailers,N,5200,2024
County,Ventura County,1990,July,07/1/1990,55000000,      Financial Activities,N,12400,2024
County,Ventura County,1990,July,07/1/1990,43400089,          Transportation and Warehousing,N,4200,2024
County,Ventura County,1990,August,08/1/1990,7000000,Service-Providing,N,182400,2024
County,Ventura County,1990,August,08/1/1990,40000000,"Trade, Transportation, and Utilities",N,41800,2024
County,Ventura County,1990,August,08/1/1990,41000000,Wholesale Trade,N,8200,2024
County,Ventura County,1990,August,08/1/1990,15000000,"     Mining, Logging and Construction",N,17600,2024
County,Ventura County,1990,August,08/1/1990,32000000,Non-durable Goods,N,7400,2024
County,Ventura County,1990,August,08/1/1990,8000000,Private Service Providing,N,137900,2024
County,Ventura County,1990,August,08/1/1990,32325000,Chemical Manufacturing,N,500,2024
County,Ventura County,1990,August,08/1/1990,20238000,Specialty Trade Contractors,N,9500,2024
County,Ventura County,1990,August,08/1/1990,20000000,Construction,N,15700,2024
County,Ventura County,1990,August,08/1/1990,31000000,Durable Goods,N,25200,2024
County,Ventura County,1990,August,08/1/1990,31334000,          Computer and Electronic Product Manufacturing,N,8700,2024
County,Ventura County,1990,August,08/1/1990,10000000,      Mining and Logging,N,1900,2024
County,Ventura County,1990,August,08/1/1990,30000000,Manufacturing,N,32600,2024
County,Ventura County,1990,August,08/1/1990,0,Total Nonfarm,Y,234400,2024
County,Ventura County,1990,August,08/1/1990,1000000,"Total, All Industries",N,247400,2024
County,Ventura County,1990,August,08/1/1990,60550000,Management of Companies and Enterprises,N,3000,2024
County,Ventura County,1990,August,08/1/1990,60561300,Employment Services,N,5300,2024
County,Ventura County,1990,August,08/1/1990,65000000,      Private Education and Health Services,N,18400,2024
County,Ventura County,1990,August,08/1/1990,5000000,Total Private,N,188100,2024
County,Ventura County,1990,August,08/1/1990,0,Total Nonfarm,N,232600,2024
County,Ventura County,1990,August,08/1/1990,60560000,Administrative and Support and Waste and Remediation Services,N,13700,2024
County,Ventura County,1990,August,08/1/1990,6000000,Goods Producing,N,50200,2024
County,Ventura County,1990,August,08/1/1990,70000000,      Leisure and Hospitality,N,20700,2024
County,Ventura County,1990,August,08/1/1990,70720000,        Accommodation and Food Services,N,17700,2024
County,Ventura County,1990,August,08/1/1990,11000000,Total Farm,N,14800,2024
County,Ventura County,1990,August,08/1/1990,90000000,Government,N,44500,2024
County,Ventura County,1990,August,08/1/1990,90912991,          Federal Government excluding Department of Defense,N,3500,2024
County,Ventura County,1990,August,08/1/1990,90919110,Department of Defense,N,9600,2024
County,Ventura County,1990,August,08/1/1990,90910000,Federal Government,N,13100,2024
County,Ventura County,1990,August,08/1/1990,80000000,Other Services,N,7700,2024
County,Ventura County,1990,August,08/1/1990,60561000,          Administrative and Support Services,N,13200,2024
County,Ventura County,1990,August,08/1/1990,90930000,Local Government,N,27700,2024
County,Ventura County,1990,August,08/1/1990,90939022,City Government,N,3800,2024
County,Ventura County,1990,August,08/1/1990,90931611,Local Government Educational Services,N,15100,2024
County,Ventura County,1990,August,08/1/1990,90922000,State Government Excluding Education,N,3100,2024
County,Ventura County,1990,August,08/1/1990,90921611,State Government Educational Services,N,600,2024
County,Ventura County,1990,August,08/1/1990,90940000,Total State and Local Government,N,31400,2024
County,Ventura County,1990,August,08/1/1990,90932994,Special Districts plus Tribes,N,1700,2024
County,Ventura County,1990,August,08/1/1990,90920000,State Government,N,3700,2024
County,Ventura County,1990,August,08/1/1990,90939012,County Government,N,7100,2024
County,Ventura County,1990,August,08/1/1990,42000000,Retail Trade,N,28300,2024
County,Ventura County,1990,August,08/1/1990,55522000,          Credit Intermediation and Related Activities including Monetary Authorities - Central Bank,N,4200,2024
County,Ventura County,1990,August,08/1/1990,55530000,Real Estate and Rental and Leasing,N,3900,2024
County,Ventura County,1990,August,08/1/1990,60540000,"        Professional, Scientific, and Technical Services",N,11500,2024
County,Ventura County,1990,August,08/1/1990,50000000,      Information,N,8800,2024
County,Ventura County,1990,August,08/1/1990,55520000,        Finance and Insurance,N,8400,2024
County,Ventura County,1990,August,08/1/1990,42445000,          Food and Beverage Retailers,N,5400,2024
County,Ventura County,1990,August,08/1/1990,43000000,"        Transportation, Warehousing, and Utilities",N,5300,2024
County,Ventura County,1990,August,08/1/1990,42455000,General Merchandise Retailers,N,5100,2024
County,Ventura County,1990,August,08/1/1990,43400089,          Transportation and Warehousing,N,4300,2024
County,Ventura County,1990,August,08/1/1990,55000000,      Financial Activities,N,12300,2024
County,Ventura County,1990,August,08/1/1990,55524000,          Insurance Carriers and Related Activities,N,3700,2024
County,Ventura County,1990,August,08/1/1990,60000000,      Professional and Business Services,N,28200,2024
County,Ventura County,1990,September,09/1/1990,20000000,Construction,N,15300,2024
County,Ventura County,1990,September,09/1/1990,31334000,          Computer and Electronic Product Manufacturing,N,8700,2024
County,Ventura County,1990,September,09/1/1990,31000000,Durable Goods,N,25100,2024
County,Ventura County,1990,September,09/1/1990,30000000,Manufacturing,N,32500,2024
County,Ventura County,1990,September,09/1/1990,10000000,      Mining and Logging,N,1900,2024
County,Ventura County,1990,September,09/1/1990,0,Total Nonfarm,Y,232700,2024
County,Ventura County,1990,September,09/1/1990,41000000,Wholesale Trade,N,8000,2024
County,Ventura County,1990,September,09/1/1990,32000000,Non-durable Goods,N,7400,2024
County,Ventura County,1990,September,09/1/1990,15000000,"     Mining, Logging and Construction",N,17200,2024
County,Ventura County,1990,September,09/1/1990,40000000,"Trade, Transportation, and Utilities",N,41700,2024
County,Ventura County,1990,September,09/1/1990,7000000,Service-Providing,N,182700,2024
County,Ventura County,1990,September,09/1/1990,8000000,Private Service Providing,N,138200,2024
County,Ventura County,1990,September,09/1/1990,32325000,Chemical Manufacturing,N,600,2024
County,Ventura County,1990,September,09/1/1990,20238000,Specialty Trade Contractors,N,9300,2024
County,Ventura County,1990,September,09/1/1990,1000000,"Total, All Industries",N,248000,2024
County,Ventura County,1990,September,09/1/1990,60550000,Management of Companies and Enterprises,N,3000,2024
County,Ventura County,1990,September,09/1/1990,65000000,      Private Education and Health Services,N,18600,2024
County,Ventura County,1990,September,09/1/1990,60561300,Employment Services,N,5300,2024
County,Ventura County,1990,September,09/1/1990,0,Total Nonfarm,N,232400,2024
County,Ventura County,1990,September,09/1/1990,60560000,Administrative and Support and Waste and Remediation Services,N,13800,2024
County,Ventura County,1990,September,09/1/1990,5000000,Total Private,N,187900,2024
County,Ventura County,1990,September,09/1/1990,70000000,      Leisure and Hospitality,N,20800,2024
County,Ventura County,1990,September,09/1/1990,6000000,Goods Producing,N,49700,2024
County,Ventura County,1990,September,09/1/1990,90912991,          Federal Government excluding Department of Defense,N,3100,2024
County,Ventura County,1990,September,09/1/1990,90000000,Government,N,44500,2024
County,Ventura County,1990,September,09/1/1990,11000000,Total Farm,N,15600,2024
County,Ventura County,1990,September,09/1/1990,70720000,        Accommodation and Food Services,N,17800,2024
County,Ventura County,1990,September,09/1/1990,90919110,Department of Defense,N,9600,2024
County,Ventura County,1990,September,09/1/1990,90910000,Federal Government,N,12700,2024
County,Ventura County,1990,September,09/1/1990,80000000,Other Services,N,7700,2024
County,Ventura County,1990,September,09/1/1990,60561000,          Administrative and Support Services,N,13300,2024
County,Ventura County,1990,September,09/1/1990,90939022,City Government,N,3600,2024
County,Ventura County,1990,September,09/1/1990,90930000,Local Government,N,28100,2024
County,Ventura County,1990,September,09/1/1990,90931611,Local Government Educational Services,N,15700,2024
County,Ventura County,1990,September,09/1/1990,90922000,State Government Excluding Education,N,3100,2024
County,Ventura County,1990,September,09/1/1990,90921611,State Government Educational Services,N,600,2024
County,Ventura County,1990,September,09/1/1990,90940000,Total State and Local Government,N,31800,2024
County,Ventura County,1990,September,09/1/1990,90932994,Special Districts plus Tribes,N,1700,2024
County,Ventura County,1990,September,09/1/1990,90939012,County Government,N,7100,2024
County,Ventura County,1990,September,09/1/1990,90920000,State Government,N,3700,2024
County,Ventura County,1990,September,09/1/1990,42000000,Retail Trade,N,28400,2024
County,Ventura County,1990,September,09/1/1990,55520000,        Finance and Insurance,N,8300,2024
