Area Type,Area Name,Date,Industry Title,Seasonally Adjusted (Y/N),Current Employment
County,Ventura County,09/1/2002,Administrative and Support and Waste and Remediation Services,N,19900
County,Ventura County,09/1/2002,          Federal Government excluding Department of Defense,N,2300
County,Ventura County,09/1/2002,        Accommodation and Food Services,N,23500
County,Ventura County,09/1/2002,Government,N,44400
County,Ventura County,09/1/2002,          Administrative and Support Services,N,19300
County,Ventura County,09/1/2002,"Total, All Industries",N,300500
County,Ventura County,09/1/2002,Total Farm,N,17100
County,Ventura County,09/1/2002,      Private Education and Health Services,N,27800
County,Ventura County,09/1/2002,Other Services,N,10400
County,Ventura County,09/1/2002,Management of Companies and Enterprises,N,7300
County,Ventura County,09/1/2002,Employment Services,N,9200
County,Ventura County,09/1/2002,Total Private,N,239000
County,Ventura County,09/1/2002,Total Nonfarm,N,283400
County,Ventura County,09/1/2002,Goods Producing,N,50200
County,Ventura County,09/1/2002,      Leisure and Hospitality,N,28000
County,Ventura County,09/1/2002,Federal Government,N,7800
County,Ventura County,10/1/2002,Real Estate and Rental and Leasing,N,4500
County,Ventura County,10/1/2002,          Credit Intermediation and Related Activities including Monetary Authorities - Central Bank,N,9800
County,Ventura County,10/1/2002,      Financial Activities,N,22900
County,Ventura County,10/1/2002,          Transportation and Warehousing,N,4800
County,Ventura County,10/1/2002,General Merchandise Retailers,N,6000
County,Ventura County,10/1/2002,Wholesale Trade,N,11600
County,Ventura County,10/1/2002,"        Transportation, Warehousing, and Utilities",N,5700
County,Ventura County,10/1/2002,          Food and Beverage Retailers,N,6800
County,Ventura County,10/1/2002,      Professional and Business Services,N,40900
County,Ventura County,10/1/2002,          Insurance Carriers and Related Activities,N,7700
County,Ventura County,10/1/2002,      Information,N,8000
County,Ventura County,10/1/2002,Total Nonfarm,Y,283300
County,Ventura County,10/1/2002,Specialty Trade Contractors,N,11400
County,Ventura County,10/1/2002,"Trade, Transportation, and Utilities",N,51500
County,Ventura County,10/1/2002,Service-Providing,N,234300
County,Ventura County,10/1/2002,          Computer and Electronic Product Manufacturing,N,10000
County,Ventura County,10/1/2002,Retail Trade,N,34200
County,Ventura County,10/1/2002,Durable Goods,N,24200
County,Ventura County,10/1/2002,Construction,N,16000
County,Ventura County,10/1/2002,"     Mining, Logging and Construction",N,16700
County,Ventura County,10/1/2002,        Finance and Insurance,N,18400
County,Ventura County,10/1/2002,      Mining and Logging,N,700
County,Ventura County,10/1/2002,Manufacturing,N,33000
County,Ventura County,10/1/2002,Chemical Manufacturing,N,2800
County,Ventura County,10/1/2002,Non-durable Goods,N,8800
County,Ventura County,10/1/2002,Private Service Providing,N,189200
County,Ventura County,10/1/2002,State Government Educational Services,N,300
County,Ventura County,10/1/2002,Goods Producing,N,49700
County,Ventura County,10/1/2002,Total State and Local Government,N,37200
County,Ventura County,10/1/2002,State Government,N,2100
County,Ventura County,10/1/2002,Special Districts plus Tribes,N,1700
County,Ventura County,10/1/2002,County Government,N,8200
County,Ventura County,10/1/2002,Local Government Educational Services,N,21100
County,Ventura County,10/1/2002,State Government Excluding Education,N,1800
County,Ventura County,10/1/2002,City Government,N,4100
County,Ventura County,10/1/2002,Local Government,N,35100
County,Ventura County,10/1/2002,"        Professional, Scientific, and Technical Services",N,13600
County,Ventura County,10/1/2002,Administrative and Support and Waste and Remediation Services,N,20000
County,Ventura County,10/1/2002,Department of Defense,N,5600
County,Ventura County,10/1/2002,Government,N,45100
County,Ventura County,10/1/2002,        Accommodation and Food Services,N,23100
County,Ventura County,10/1/2002,          Administrative and Support Services,N,19400
County,Ventura County,10/1/2002,      Private Education and Health Services,N,28100
County,Ventura County,10/1/2002,Other Services,N,10200
County,Ventura County,10/1/2002,Employment Services,N,9300
County,Ventura County,10/1/2002,Management of Companies and Enterprises,N,7300
County,Ventura County,10/1/2002,Total Nonfarm,N,284000
County,Ventura County,10/1/2002,Total Private,N,238900
County,Ventura County,10/1/2002,Federal Government,N,7900
County,Ventura County,10/1/2002,      Leisure and Hospitality,N,27600
County,Ventura County,10/1/2002,"Total, All Industries",N,303700
County,Ventura County,10/1/2002,Total Farm,N,19700
County,Ventura County,10/1/2002,          Federal Government excluding Department of Defense,N,2300
County,Ventura County,11/1/2002,Total Nonfarm,Y,285800
County,Ventura County,11/1/2002,Real Estate and Rental and Leasing,N,4500
County,Ventura County,11/1/2002,      Financial Activities,N,23200
County,Ventura County,11/1/2002,          Credit Intermediation and Related Activities including Monetary Authorities - Central Bank,N,10000
County,Ventura County,11/1/2002,General Merchandise Retailers,N,6700
County,Ventura County,11/1/2002,          Transportation and Warehousing,N,5000
County,Ventura County,11/1/2002,Wholesale Trade,N,11700
County,Ventura County,11/1/2002,          Food and Beverage Retailers,N,6700
County,Ventura County,11/1/2002,"        Transportation, Warehousing, and Utilities",N,5900
County,Ventura County,11/1/2002,      Professional and Business Services,N,41300
County,Ventura County,11/1/2002,          Insurance Carriers and Related Activities,N,7800
County,Ventura County,11/1/2002,      Information,N,8000
County,Ventura County,11/1/2002,Specialty Trade Contractors,N,11400
County,Ventura County,11/1/2002,          Computer and Electronic Product Manufacturing,N,10200
County,Ventura County,11/1/2002,Service-Providing,N,237900
County,Ventura County,11/1/2002,"Trade, Transportation, and Utilities",N,52700
County,Ventura County,11/1/2002,Durable Goods,N,24500
County,Ventura County,11/1/2002,Retail Trade,N,35100
County,Ventura County,11/1/2002,Construction,N,16000
County,Ventura County,11/1/2002,"     Mining, Logging and Construction",N,16700
County,Ventura County,11/1/2002,        Finance and Insurance,N,18700
County,Ventura County,11/1/2002,      Mining and Logging,N,700
County,Ventura County,11/1/2002,Manufacturing,N,33400
County,Ventura County,11/1/2002,Non-durable Goods,N,8900
County,Ventura County,11/1/2002,Chemical Manufacturing,N,2900
County,Ventura County,11/1/2002,Private Service Providing,N,191200
County,Ventura County,11/1/2002,State Government Educational Services,N,300
County,Ventura County,11/1/2002,Goods Producing,N,50100
County,Ventura County,11/1/2002,County Government,N,8300
County,Ventura County,11/1/2002,Special Districts plus Tribes,N,1700
County,Ventura County,11/1/2002,State Government,N,2100
County,Ventura County,11/1/2002,Total State and Local Government,N,38800
County,Ventura County,11/1/2002,Local Government Educational Services,N,22600
County,Ventura County,11/1/2002,State Government Excluding Education,N,1800
County,Ventura County,11/1/2002,Local Government,N,36700
County,Ventura County,11/1/2002,City Government,N,4100
County,Ventura County,11/1/2002,"        Professional, Scientific, and Technical Services",N,14100
County,Ventura County,11/1/2002,Department of Defense,N,5600
County,Ventura County,11/1/2002,Administrative and Support and Waste and Remediation Services,N,19800
County,Ventura County,11/1/2002,        Accommodation and Food Services,N,23000
County,Ventura County,11/1/2002,Government,N,46700
County,Ventura County,11/1/2002,          Administrative and Support Services,N,19100
County,Ventura County,11/1/2002,"Total, All Industries",N,304200
County,Ventura County,11/1/2002,Total Farm,N,16200
County,Ventura County,11/1/2002,      Private Education and Health Services,N,28100
County,Ventura County,11/1/2002,Other Services,N,10400
County,Ventura County,11/1/2002,Management of Companies and Enterprises,N,7400
County,Ventura County,11/1/2002,Employment Services,N,9000
County,Ventura County,11/1/2002,Total Private,N,241300
County,Ventura County,11/1/2002,Total Nonfarm,N,288000
County,Ventura County,11/1/2002,      Leisure and Hospitality,N,27500
County,Ventura County,11/1/2002,Federal Government,N,7900
County,Ventura County,11/1/2002,          Federal Government excluding Department of Defense,N,2300
County,Ventura County,12/1/2002,Real Estate and Rental and Leasing,N,4500
County,Ventura County,12/1/2002,          Credit Intermediation and Related Activities including Monetary Authorities - Central Bank,N,10000
County,Ventura County,12/1/2002,      Financial Activities,N,23300
County,Ventura County,12/1/2002,          Transportation and Warehousing,N,5000
County,Ventura County,12/1/2002,General Merchandise Retailers,N,6900
County,Ventura County,12/1/2002,Wholesale Trade,N,11800
County,Ventura County,12/1/2002,"        Transportation, Warehousing, and Utilities",N,5900
County,Ventura County,12/1/2002,          Food and Beverage Retailers,N,6700
County,Ventura County,12/1/2002,      Professional and Business Services,N,41400
County,Ventura County,12/1/2002,          Insurance Carriers and Related Activities,N,7800
County,Ventura County,12/1/2002,      Information,N,8000
County,Ventura County,12/1/2002,Total Nonfarm,Y,284400
County,Ventura County,12/1/2002,Specialty Trade Contractors,N,11200
County,Ventura County,12/1/2002,"Trade, Transportation, and Utilities",N,54000
County,Ventura County,12/1/2002,Service-Providing,N,238200
County,Ventura County,12/1/2002,          Computer and Electronic Product Manufacturing,N,10300
County,Ventura County,12/1/2002,Retail Trade,N,36300
County,Ventura County,12/1/2002,Durable Goods,N,24700
County,Ventura County,12/1/2002,Construction,N,15900
County,Ventura County,12/1/2002,"     Mining, Logging and Construction",N,16500
County,Ventura County,12/1/2002,        Finance and Insurance,N,18800
County,Ventura County,12/1/2002,      Mining and Logging,N,600
County,Ventura County,12/1/2002,Manufacturing,N,33300
County,Ventura County,12/1/2002,Chemical Manufacturing,N,3000
County,Ventura County,12/1/2002,Non-durable Goods,N,8600
County,Ventura County,12/1/2002,Private Service Providing,N,192600
County,Ventura County,12/1/2002,State Government Educational Services,N,300
County,Ventura County,12/1/2002,Goods Producing,N,49800
County,Ventura County,12/1/2002,Total State and Local Government,N,37700
County,Ventura County,12/1/2002,State Government,N,2100
County,Ventura County,12/1/2002,Special Districts plus Tribes,N,1600
County,Ventura County,12/1/2002,County Government,N,8300
County,Ventura County,12/1/2002,State Government Excluding Education,N,1800
County,Ventura County,12/1/2002,City Government,N,4100
County,Ventura County,12/1/2002,Local Government,N,35600
County,Ventura County,12/1/2002,Local Government Educational Services,N,21600
County,Ventura County,12/1/2002,"        Professional, Scientific, and Technical Services",N,14200
County,Ventura County,12/1/2002,Administrative and Support and Waste and Remediation Services,N,19800
County,Ventura County,12/1/2002,Department of Defense,N,5600
County,Ventura County,12/1/2002,Government,N,45600
County,Ventura County,12/1/2002,        Accommodation and Food Services,N,23000
County,Ventura County,12/1/2002,          Administrative and Support Services,N,19100
County,Ventura County,12/1/2002,      Private Education and Health Services,N,28000
County,Ventura County,12/1/2002,Other Services,N,10400
County,Ventura County,12/1/2002,Employment Services,N,8800
County,Ventura County,12/1/2002,Management of Companies and Enterprises,N,7400
County,Ventura County,12/1/2002,Total Nonfarm,N,288000
County,Ventura County,12/1/2002,Total Private,N,242400
County,Ventura County,12/1/2002,Federal Government,N,7900
